wallet,total_transactions,deposit_count,borrow_count,repay_count,liquidation_count,redeem_count,total_amount,avg_amount,max_amount,repay_per_borrow,liquidation_per_borrow,credit_score,predicted_score
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,8,3,2,2,0,1,340.00000000025005,42.50000000003126,220.0,0.6666666666666666,0.0,1.216741049012945,13.631690545673033
0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,1,1,0,0,0,0,1.108122e-12,1.108122e-12,1.108122e-12,0.0,0.0,0.6515753410261261,5.92102424771414
0x035e72ef297547349d8ce3573ebb8e10dc639816,46,20,9,6,0,11,169459.2915156768,3683.897641645148,19436.0,0.6,0.0,3.6502231470388353,46.3921379766065
0x035f0c9f6b5a3c07c158956b9eb91af830db9216,1,1,0,0,0,0,9.1954e-12,9.1954e-12,9.1954e-12,0.0,0.0,0.6515753410261261,5.92102424771414
0x035f31a67d87cd368b1e7a5ccb15f9efe9191c29,5,0,0,0,0,5,1648.695130218256,329.7390260436512,633.0015834415706,0.0,0.0,0.9178104266066938,9.566502559657387
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,10,3,1,2,1,3,1150.841527170456,115.0841527170456,400.0,1.0,0.5,1.275125936201666,15.538131802359702
0x035f54740a2b26337ef50b85786c2e246dbbaba4,1,1,0,0,0,0,50.0,50.0,50.0,0.0,0.0,0.6515753410261261,5.921024247714158
0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,1,1,0,0,0,0,0.1002395413007219,0.1002395413007219,0.1002395413007219,0.0,0.0,0.6515753410261261,5.921024247714158
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,27,10,2,1,1,13,29170.676420867196,1080.3954229950814,10000.0,0.3333333333333333,0.3333333333333333,2.3307246965737414,29.030904375878844
0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,9,5,4,0,0,0,2346.8114563191657,260.7568284799073,1400.0,0.0,0.0,0.8477485619802285,8.566874033066624
0x03607361b844e659f4e8846af200074e219513e2,24,10,9,5,0,0,626.3351804603892,26.09729918584955,136.2594919944131,0.5,0.0,1.88116106522059,22.371239420022413
0x0360b9acda197703cb3040715c75659c38f13cf7,3,3,0,0,0,0,1709.0,569.6666666666666,799.0,0.0,0.0,0.8197238161296425,8.223431602625675
0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,1,1,0,0,0,0,2.0,2.0,2.0,0.0,0.0,0.6515753410261261,5.921024247714158
0x036161ee78969e00d3ea480f2139357fd77247ac,52,14,15,11,0,12,52694.33258450742,1013.3525497020657,16367.19660790788,0.6875,0.0,3.7215986716270466,47.660843220510124
0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,1,1,0,0,0,0,4.791e-15,4.791e-15,4.791e-15,0.0,0.0,0.6515753410261261,5.921024247714138
0x03630da783ae465b0afb812f7bc6374d677b0829,24,9,6,8,0,1,0.15390361066309927,0.006412650444295803,0.1494973418027018,1.1428571428571428,0.0,2.5052121022863187,30.239646127958896
0x036328c52eccfc46d348e2a27da72ae48e00852d,1,1,0,0,0,0,0.0036583910277097,0.0036583910277097,0.0036583910277097,0.0,0.0,0.6515753410261261,5.921024247714142
0x036345b8465096ac474b07e08b6117d8134ef847,1,1,0,0,0,0,3.293265713270862,3.293265713270862,3.293265713270862,0.0,0.0,0.6515753410261261,5.921024247714158
0x0363839d89014a84d63a029b6c5d540344453b64,2,1,1,0,0,0,0.0265,0.01325,0.0215,0.0,0.0,0.6165444087128935,5.4413560487742245
0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,4,3,0,0,0,1,2.5000000002015006,0.6250000000503751,1.9,0.0,0.0,0.8897856807561076,9.182768000505463
0x0365ad837b20583a235b652cfce03987561c9948,53,38,9,1,0,5,1945.6411951689531,36.71021122960289,290.25073166037214,0.1,0.0,3.954992258163959,53.13877372503122
0x036631a163767ec4b518ba3c234185811f7d9827,1,0,0,0,0,1,1.996933296e-09,1.996933296e-09,1.996933296e-09,0.0,0.0,0.637562968100833,5.729156968138172
0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,26,19,3,1,0,3,527.4677058645475,20.28721945632875,515.6330402807754,0.25,0.0,2.4539168085419427,31.190585217628655
0x036658b4a676c8458b34bbdfc7a8f1a092b44081,1,0,0,0,0,1,1.007416447e-09,1.007416447e-09,1.007416447e-09,0.0,0.0,0.637562968100833,5.729156968138172
0x0366a61a1d2a15da442d08bc822b2c8a93b4393e,2,1,0,0,0,1,1.9780000108e-08,9.890000054e-09,9.890000108e-09,0.0,0.0,0.7216372056525913,6.880360645593962
0x036808e8efef543ac49c40a2b6d98f8f36798a91,144,31,43,30,0,40,2135364.7498101504,14828.9218736816,1022500.0,0.6818181818181818,0.0,8.793082473642409,116.78654137689277
0x0368ca98437266a286e33042e6990dcde1450db3,1,1,0,0,0,0,0.094,0.094,0.094,0.0,0.0,0.6515753410261261,5.921024247714158
0x03692b33a187d69661b0f5b1cd0244702c340fe5,1,1,0,0,0,0,0.0060301607172907,0.0060301607172907,0.0060301607172907,0.0,0.0,0.6515753410261261,5.921024247714154
0x036955e921822b666da7fb487370f7cbb115906e,1,1,0,0,0,0,1043.0,1043.0,1043.0,0.0,0.0,0.6515753410261261,5.921024247714158
